path,pattern,count
docs/audits/fase7/lote-D/sobreseimiento-definitivo-provisional/legal-b.json,todo,1
docs/audits/fase7/lote-A/mediacion-vs-juicio-cual-elegir/decision-final.json,placeholder,1
docs/audits/fase7/lote-A/mediacion-vs-juicio-cual-elegir/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/mediacion-vs-juicio-cual-elegir/legal-a.json,placeholder,2
docs/audits/fase7/lote-A/contratacion-publica-licitaciones/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/contratacion-publica-licitaciones/legal-a.json,placeholder,1
docs/audits/fase7/lote-A/lavado-activos-prevencion-obligaciones-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/lavado-activos-prevencion-obligaciones-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/lavado-activos-prevencion-obligaciones-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/jornada-laboral-horas-extras-descansos-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/jornada-laboral-horas-extras-descansos-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/jornada-laboral-horas-extras-descansos-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/defensa-legal-detencion-flagrancia-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/defensa-legal-detencion-flagrancia-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/defensa-legal-detencion-flagrancia-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/jubilaciones-pensiones-derechos-laborales-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/jubilaciones-pensiones-derechos-laborales-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/jubilaciones-pensiones-derechos-laborales-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/regimenes-aduaneros-suspensivos-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/regimenes-aduaneros-suspensivos-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/regimenes-aduaneros-suspensivos-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/usura-delito-intereses-abusivos-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/usura-delito-intereses-abusivos-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/usura-delito-intereses-abusivos-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/codigo-aduanero-centroamericano/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/delito-falsificacion-documentos-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/delito-falsificacion-documentos-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/delito-falsificacion-documentos-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/regimen-importacion-temporal-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/regimen-importacion-temporal-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/regimen-importacion-temporal-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/aranceles-comercio-exterior-honduras/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/aranceles-comercio-exterior-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/aranceles-comercio-exterior-honduras/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-A/banco-demanda-deuda-defensa-opciones-honduras/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/delitos-ambientales-como-denunciarlos-honduras/decision-final.json,placeholder,1
docs/audits/fase7/lote-A/delitos-ambientales-como-denunciarlos-honduras/legal-b.json,placeholder,2
docs/audits/fase7/lote-A/delitos-ambientales-como-denunciarlos-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-A/accidentes-transito-responsabilidad-legal/seo-geo.json,placeholder,6
docs/audits/fase7/lote-A/accidentes-transito-responsabilidad-legal/legal-b.json,placeholder,1
docs/audits/fase7/lote-A/accidentes-transito-responsabilidad-legal/tecnico-schema.json,placeholder,1
docs/audits/fase7/lote-G/impuesto-renta-personas-fisicas-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/defensa-sar-choluteca/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/tipos-sociedad-mercantil-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/registrar-marca-honduras-paso-a-paso/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/titulos-valores-cheques-sin-fondo-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/jornada-laboral-horas-extra-descansos-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/compraventa-inmuebles-aspectos-legales-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/cuando-prescribe-delito-en-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/custodia-hijos-honduras-juez/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/guia-aduanera-importaciones-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/asuntos-familiares-honduras-espana/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/defensa-penal-menores-edad-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/derechos-laborales-basicos-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/danos-perjuicios-indemnizacion-honduras/legal-a.json,todo,1
docs/audits/fase7/lote-G/danos-perjuicios-indemnizacion-honduras/legal-a.json,placeholder,1
docs/audits/fase7/lote-G/hondurenos-espana-documentos/legal-a.json,placeholder,1
docs/audits/fase7/lote-F/violencia-domestica-ruta-legal-honduras/legal-a.json,placeholder,1
docs/seo/fase-4/checklist-perfiles-locales.md,placeholder,17
docs/seo/fase-4/fuentes-local-espana.md,placeholder,2
docs/seo/fase-4/riesgo-paginas-puerta.md,placeholder,11
docs/seo/fase-4/validacion-final.md,placeholder,2
docs/seo/fase-4/inventario-local-espana.md,placeholder,1
docs/seo/fase-3/clasificacion-servicios-secundarios.md,placeholder,3
docs/seo/fase-3/cambios-servicios-prioritarios.md,placeholder,2
docs/seo/fase-3/validacion-final.md,placeholder,7
docs/seo/fase-3/fuentes-servicios-prioritarios.md,placeholder,11
docs/seo/fase-3/inventario-servicios-prioritarios.md,todo,1
docs/seo/fase-3/inventario-servicios-prioritarios.md,placeholder,3
docs/seo/fase-1/matriz-identidad-equipo.md,placeholder,5
docs/seo/fase-1/revision-juridica-fase1.md,todo,1
docs/seo/fase-1/revision-juridica-fase1.md,placeholder,8
docs/seo/fase-1/decisiones-implementacion.md,todo,1
docs/seo/fase-1/decisiones-implementacion.md,placeholder,4
docs/seo/fase-1/fuentes-oficiales.md,placeholder,6
docs/seo/fase-2/arquitectura-paginas-centrales.md,placeholder,1
docs/seo/fase-2/cambios-contenido.md,placeholder,3
docs/seo/fase-2/validacion-final.md,todo,1
docs/seo/fase-2/validacion-final.md,placeholder,5
docs/design/fase-5/validacion-visual.md,placeholder,7
docs/design/fase-5/cambios-por-pagina.md,placeholder,2
docs/design/fase-5/accesibilidad-responsive.md,placeholder,2
docs/design/fase-5/design-system.md,todo,5
docs/design/fase-5/design-system.md,placeholder,4
docs/design/fase-5/matriz-migracion-componentes.md,placeholder,4
docs/design/fase-5/inventario-componentes.md,placeholder,2
data/seo/canonical-paths.json,deprecated,1
data/seo/early-impact-seo-report.md,placeholder,3
data/seo/post-deploy-48h-report.md,placeholder,1
data/pdfs-chunked/chunks-articulos.json,todo,13
data/pdfs-chunked/chunks-articulos.json,placeholder,1
data/pdfs-chunked/chunks-pdfs.json,todo,26
data/pdfs-chunked/chunks-pdfs.json,placeholder,11
data/pdfs-chunked/chunks-articulos-por-articulo.json,todo,125
data/pdfs-chunked/chunks-articulos-por-articulo.json,placeholder,50
auditoria-seo/assets/assets-pendientes.md,placeholder,1
auditoria-seo/gbp/nap.md,placeholder,2
auditoria-seo/gbp/checklist-verificacion.md,todo,1
auditoria-seo/gbp/categorias-servicios.md,placeholder,3
lib/ai/review-status.ts,placeholder,1
lib/ai/review-invariants.ts,placeholder,1
lib/ai/deepseek-blog-review.ts,console_log,3
lib/chat/rules-engine.ts,placeholder,1
lib/chat/guardrails.ts,todo,1
lib/rag/retrieval.ts,console_log,1
lib/rag/embeddings.ts,console_log,2
lib/rag/chunking.ts,placeholder,1
lib/sgie/buscar-db.ts,todo,1
lib/sgie/buscar-db.ts,placeholder,1
lib/sgie/risk-service.ts,placeholder,5
lib/sgie/calendar-sync.ts,placeholder,1
lib/sgie/inteligencia.ts,placeholder,3
lib/sgie/alertas-sla-service.ts,placeholder,3
lib/sgie/signature-package-service.ts,explicit_any,1
lib/sgie/signature-package-service.ts,placeholder,5
lib/sgie/review-service.ts,placeholder,13
lib/sgie/extraccion-estructurada.ts,placeholder,5
lib/sgie/correos-db.ts,placeholder,7
lib/sgie/expedientes-db.ts,todo,2
lib/sgie/expedientes-db.ts,placeholder,20
lib/sgie/reportes-db.ts,todo,1
lib/sgie/reportes-db.ts,placeholder,13
lib/sgie/tareas-db.ts,placeholder,4
lib/sgie/ia-router.ts,placeholder,2
lib/sgie/feature-flags.ts,todo,1
lib/sgie/workflow.ts,placeholder,2
lib/sgie/clasificacion-documental.ts,placeholder,3
lib/sgie/seguimiento-documental.ts,placeholder,11
lib/sgie/brief-service.ts,placeholder,3
lib/sgie/outbox.ts,placeholder,4
lib/sgie/observabilidad.ts,placeholder,22
lib/sgie/auto-vinculacion.ts,placeholder,6
lib/sgie/notificaciones-email.ts,placeholder,9
lib/sgie/bulk-approval-service.ts,todo,1
lib/sgie/bulk-approval-service.ts,placeholder,14
lib/sgie/motor-contradicciones.ts,placeholder,1
lib/sgie/recommendation-service.ts,placeholder,1
lib/sgie/procedimientos-db.ts,placeholder,1
lib/sgie/clientes-db.ts,todo,1
lib/sgie/jobs-db.ts,placeholder,12
lib/sgie/motor-reglas.ts,console_log,1
lib/sgie/motor-reglas.ts,placeholder,13
lib/sgie/next-action.ts,placeholder,19
lib/sgie/upload-atomico.ts,console_log,1
lib/sgie/estados.ts,placeholder,20
lib/sgie/motor-documental.ts,deprecated,2
lib/sgie/motor-documental.ts,placeholder,15
lib/sgie/readiness.ts,todo,2
lib/sgie/readiness.ts,placeholder,10
lib/sgie/document-automation-orchestrator.ts,todo,1
lib/sgie/document-automation-orchestrator.ts,placeholder,2
lib/sgie/motor-recordatorios.ts,placeholder,10
lib/sgie/notificaciones.ts,placeholder,9
lib/sgie/pdf.ts,placeholder,2
lib/sgie/admin-operations-service.ts,placeholder,12
lib/sgie/work-queue-service.ts,placeholder,13
lib/sgie/ia-documental.ts,todo,1
lib/sgie/ia-documental.ts,placeholder,8
lib/sgie/recordatorios-cliente.ts,placeholder,4
lib/sgie/inbound-service.ts,deprecated,1
lib/schemas/legal-page.ts,deprecated,1
lib/signature/provider.ts,placeholder,1
lib/signature/dropboxsign-provider.ts,placeholder,4
lib/sgie/ocr/provider.ts,eslint_disable,1
lib/sgie/ocr/provider.ts,placeholder,2
lib/sgie/ocr/tesseract.ts,deprecated,1
lib/sgie/ocr/tesseract.ts,eslint_disable,1
lib/sgie/ocr/tesseract.ts,explicit_any,3
lib/rules/v1/circunstancias.ts,placeholder,1
lib/rules/v1/types.ts,placeholder,1
lib/rules/v1/index.ts,placeholder,3
lib/rules/v1/pena-base.ts,console_log,1
drizzle/migrations/0034_fase2_workflows_outbox_jobs.sql,placeholder,1
drizzle/migrations/0038_fase4a_sgie_schema_migrations.sql,placeholder,1
drizzle/migrations/0032_fase1_admin_identidad_calendario.sql,placeholder,3
drizzle/migrations/0040_fase4a_document_pipeline.sql,placeholder,2
drizzle/migrations/0024_security_user_defaults.sql,placeholder,1
drizzle/migrations/0041_fase4a_summary_nextaction.sql,todo,1
drizzle/migrations/0049_fase4b5_search_fts.sql,placeholder,1
drizzle/migrations/0017_sgie_base.sql,placeholder,9
drizzle/migrations/0025_enlaces_token_hash.sql,placeholder,1
drizzle/migrations/0045_fase4b2_signature_packages.sql,placeholder,1
drizzle/migrations/0026_fase2_bloqueo_recordatorios.sql,placeholder,1
drizzle/migrations/0044_fase4b1_bulk_approval.sql,placeholder,5
drizzle/migrations/0018_sgie_fases_4_10.sql,placeholder,10
drizzle/migrations/meta/0038_snapshot.json,placeholder,27
drizzle/migrations/meta/0022_snapshot.json,placeholder,19
drizzle/migrations/meta/0021_snapshot.json,placeholder,19
drizzle/migrations/meta/0017_snapshot.json,placeholder,9
drizzle/migrations/meta/0023_snapshot.json,placeholder,19
drizzle/migrations/meta/0018_snapshot.json,placeholder,19
drizzle/migrations/meta/0020_snapshot.json,placeholder,19
drizzle/migrations/meta/0019_snapshot.json,placeholder,19
.github/workflows/lighthouse.yml,hardcoded_localhost,3
.github/workflows/lighthouse.yml,placeholder,3
.github/workflows/ci.yml,hardcoded_localhost,1
.github/workflows/ci.yml,placeholder,3
tests/api/calcular.test.ts,hardcoded_localhost,2
tests/e2e/critical-authorization.spec.ts,todo,1
.zcode/plans/plan-sess_06a1d921-7917-4285-afa3-56626fa00cd6.md,placeholder,7
.zcode/plans/plan-sess_7123e009-67a0-4478-9027-e4d925ad1d38.md,placeholder,11
scripts/archive/get_body.ts,console_log,2
scripts/archive/fetch-article.ts,console_log,6
scripts/archive/_manual_update.ts,console_log,2
scripts/archive/fetch-next.ts,console_log,2
scripts/archive/fetch-lote1.ts,console_log,2
scripts/archive/get-article.ts,console_log,4
scripts/archive/agent-loop.ts,explicit_any,1
scripts/archive/agent-loop.ts,console_log,14
scripts/archive/agent-loop.ts,placeholder,1
scripts/archive/update-block.ts,explicit_any,1
scripts/archive/update-block.ts,console_log,14
scripts/archive/update-block.ts,placeholder,1
scripts/archive/fetch-batch-temp.ts,console_log,2
scripts/archive/native-update.ts,console_log,6
scripts/archive/submit-blog-urls.ts,explicit_any,1
scripts/archive/submit-blog-urls.ts,console_log,18
scripts/archive/update-next.ts,todo,1
scripts/archive/update-next.ts,console_log,4
scripts/archive/update-article-1.ts,todo,1
scripts/archive/update-article-1.ts,console_log,2
scripts/archive/re-audit-loop.ts,explicit_any,1
scripts/archive/re-audit-loop.ts,console_log,7
scripts/archive/_f17_check_words.mjs,console_log,8
scripts/archive/get-article-agy.ts,console_log,4
scripts/archive/fetch-pending.ts,console_log,2
scripts/archive/_edit-post.cjs,console_log,8
scripts/archive/_edit-post.cjs,placeholder,1
scripts/archive/recover-full.ts,console_log,2
scripts/archive/recover-audit.ts,console_log,3
scripts/archive/recover-clean.ts,console_log,1
scripts/analytics/funnel-report.mjs,console_log,4
scripts/analytics/funnel-report.mjs,hardcoded_localhost,1
scripts/e2e/fase5c-daily-brief-e2e.mjs,console_log,7
scripts/e2e/fase5c-daily-brief-e2e.mjs,hardcoded_localhost,2
scripts/e2e/fase5c-daily-brief-e2e.mjs,placeholder,1
scripts/e2e/verify-transaction-rollback.mjs,console_log,1
scripts/e2e/fase5b-document-intelligence-e2e.mjs,console_log,9
scripts/e2e/fase5b-document-intelligence-e2e.mjs,hardcoded_localhost,3
scripts/e2e/fase2-e2e.mjs,console_log,12
scripts/e2e/fase2-e2e.mjs,placeholder,2
scripts/e2e/setup.mjs,console_log,9
scripts/e2e/setup.mjs,hardcoded_localhost,1
scripts/e2e/fase4b6-knowledge-e2e.mjs,console_log,24
scripts/e2e/fase4b3-e2e.mjs,console_log,35
scripts/e2e/fase4b3-e2e.mjs,placeholder,1
scripts/e2e/fase3-e2e.mjs,console_log,17
scripts/e2e/fase3-e2e.mjs,placeholder,25
scripts/e2e/fase4b5-e2e.mjs,console_log,21
scripts/e2e/fase4b5-e2e.mjs,placeholder,1
scripts/e2e/dropbox-sign-completion-e2e.mjs,console_log,17
scripts/e2e/fase5a-risk-workload-e2e.mjs,console_log,12
scripts/e2e/fase5a-risk-workload-e2e.mjs,hardcoded_localhost,4
scripts/e2e/fase5a-risk-workload-e2e.mjs,placeholder,4
scripts/e2e/guard.mjs,console_log,8
scripts/e2e/fase4b1-e2e.mjs,console_log,38
scripts/e2e/fase4b1-e2e.mjs,placeholder,23
scripts/e2e/seed.mjs,console_log,4
scripts/e2e/seed.mjs,placeholder,2
scripts/e2e/run-fase3-isolated.mjs,todo,1
scripts/e2e/run-fase3-isolated.mjs,console_log,14
scripts/e2e/guard-fase3.mjs,console_log,9
scripts/e2e/fase4b2-e2e.mjs,console_log,30
scripts/e2e/fase4b2-e2e.mjs,placeholder,2
scripts/e2e/verify-neon-branch.mjs,console_log,1
scripts/e2e/apply-phase1-migration.mjs,console_log,2
scripts/e2e/run.mjs,console_log,6
scripts/e2e/cleanup.mjs,console_log,3
scripts/e2e/fase5d-autonomy-portal-e2e.mjs,console_log,7
scripts/e2e/fase5d-autonomy-portal-e2e.mjs,hardcoded_localhost,3
scripts/e2e/fase5d-autonomy-portal-e2e.mjs,placeholder,2
scripts/e2e/dropbox-sign-provider-e2e.mjs,console_log,23
scripts/e2e/apply-fase4-migrations.mjs,console_log,23
scripts/e2e/apply-fase4-migrations.mjs,placeholder,2
scripts/e2e/fase1-integration.ts,console_log,3
scripts/e2e/fase1-integration.ts,hardcoded_localhost,7
scripts/e2e/fase4b4-e2e.mjs,console_log,40
scripts/e2e/fase4a-e2e.mjs,console_log,9
scripts/e2e/inspect-phase1-db.mjs,console_log,1
scripts/e2e/fase4b7-copilot-e2e.mjs,console_log,17
auditoria_seo/ahrefs_2026_07_10/ahrefs-diagnostico-inicial.md,placeholder,1
auditoria_seo/ahrefs_2026_07_10/pendientes-ahrefs.md,placeholder,5
auditoria_seo/ahrefs_2026_07_10/ahrefs-correcciones-aplicadas.md,placeholder,5
auditoria_seo/ahrefs_2026_07_10/ahrefs-post-validacion.md,placeholder,5
components/blog/blog-explorer.tsx,placeholder,8
components/blog/ai-review-notice.tsx,placeholder,2
components/blog/blog-search.tsx,eslint_disable,1
components/blog/blog-search.tsx,placeholder,7
components/blog/newsletter-section.tsx,placeholder,2
components/blog/local-consult-form.tsx,placeholder,3
components/blog/service-search.tsx,placeholder,5
components/chat/chat-widget.tsx,placeholder,2
components/ui/prompt-dialog.tsx,placeholder,5
components/ui/input.tsx,placeholder,2
components/ui/filter-bar.tsx,placeholder,6
components/domain/penalty-result-panel.tsx,placeholder,4
components/domain/articulo-autocomplete.tsx,eslint_disable,1
components/domain/articulo-autocomplete.tsx,placeholder,5
components/sgie/copilot-expediente.tsx,placeholder,1
components/sgie/inteligencia-expediente.tsx,eslint_disable,1
components/sgie/notifications-popover.tsx,todo,1
components/sgie/notifications-popover.tsx,eslint_disable,1
components/sgie/notifications-popover.tsx,placeholder,3
components/sgie/global-search.tsx,eslint_disable,2
components/sgie/global-search.tsx,placeholder,2
components/sgie/comentarios-tarea.tsx,eslint_disable,1
components/sgie/comentarios-tarea.tsx,placeholder,1
components/sgie/calendar-external-section.tsx,eslint_disable,1
components/sgie/calendar-external-section.tsx,placeholder,1
components/sgie/reprogramar-evento-dialog.tsx,eslint_disable,1
components/sgie/reprogramar-evento-dialog.tsx,placeholder,1
components/sgie/seguimiento-documental.tsx,eslint_disable,1
components/sgie/seguimiento-documental.tsx,placeholder,7
components/sgie/extraccion-documento.tsx,eslint_disable,1
components/sgie/extraccion-documento.tsx,placeholder,4
components/sgie/documento-preview.tsx,eslint_disable,2
components/sgie/signature-packages-exp.tsx,placeholder,5
components/sgie/sgie-placeholder.tsx,placeholder,2
components/sgie/enlaces-expediente.tsx,eslint_disable,2
components/sgie/enlaces-expediente.tsx,placeholder,1
components/sgie/readiness-expediente.tsx,eslint_disable,1
components/sgie/readiness-expediente.tsx,placeholder,1
components/sgie/ia-documento.tsx,eslint_disable,1
components/layout/root-shell.tsx,todo,1
components/layout/app-sidebar.tsx,eslint_disable,1
components/marketing/legal-review-notice.tsx,placeholder,2
components/marketing/trust-bar.tsx,placeholder,1
components/marketing/map-embed-lazy.tsx,placeholder,1
components/marketing/public-footer.tsx,todo,1
components/marketing/testimonial-card.tsx,eslint_disable,1
components/marketing/testimonial-card.tsx,placeholder,2
components/marketing/trust-limits.tsx,placeholder,1
components/marketing/page-hero.tsx,placeholder,1
components/marketing/placeholder-photo.tsx,placeholder,7
components/marketing/service-card.tsx,placeholder,8
components/marketing/live-widgets.tsx,todo,1
components/marketing/service-blocks.tsx,placeholder,1
components/marketing/local-context-blocks.tsx,todo,1
components/marketing/lead-magnet-cta.tsx,placeholder,2
components/marketing/legal-document.tsx,placeholder,1
components/marketing/service-detail-blocks.tsx,placeholder,3
components/marketing/solicitar-consulta-form.tsx,placeholder,8
components/domain/calculadora/paso1-delito.tsx,placeholder,9
components/domain/calculadora/banner-calidad-datos.tsx,placeholder,6
components/domain/calculadora/state.ts,eslint_disable,2
components/domain/calculadora/state.ts,placeholder,7
components/domain/calculadora/paso2-variantes.tsx,deprecated,1
app/(public)/page.tsx,deprecated,2
app/(public)/page.tsx,placeholder,3
app/sw.js/route.ts,placeholder,3
app/intranet/admin/page.tsx,placeholder,13
app/intranet/login/page.tsx,placeholder,2
app/intranet/sgie/page.tsx,placeholder,10
app/intranet/sgie/mi-jornada/page.tsx,placeholder,4
app/intranet/sgie/revision-documental/page.tsx,placeholder,2
app/intranet/sgie/brief/page.tsx,placeholder,1
app/intranet/sgie/agenda/page.tsx,eslint_disable,1
app/intranet/sgie/agenda/page.tsx,placeholder,3
app/intranet/sgie/buscar/page.tsx,placeholder,1
app/intranet/sgie/tareas/page.tsx,placeholder,11
app/intranet/sgie/carga/page.tsx,placeholder,1
app/intranet/sgie/dashboard/page.tsx,placeholder,1
app/intranet/sgie/clientes/page.tsx,placeholder,7
app/intranet/sgie/documentos/page.tsx,placeholder,5
app/intranet/sgie/portal-cliente/page.tsx,placeholder,3
app/intranet/sgie/reportes/page.tsx,placeholder,5
app/intranet/sgie/correos/page.tsx,placeholder,2
app/intranet/sgie/expedientes/page.tsx,eslint_disable,1
app/intranet/sgie/expedientes/page.tsx,placeholder,5
app/intranet/sgie/riesgo/page.tsx,placeholder,1
app/intranet/sgie/contradicciones/page.tsx,placeholder,1
app/intranet/sgie/expedientes/[id]/page.tsx,placeholder,7
app/intranet/sgie/documentos/segmentacion/page.tsx,placeholder,1
app/intranet/sgie/documentos/comparacion/page.tsx,placeholder,2
app/intranet/sgie/clientes/[id]/page.tsx,placeholder,3
app/intranet/admin/delito-form/page.tsx,eslint_disable,1
app/intranet/admin/delito-form/page.tsx,placeholder,10
app/intranet/admin/perfil/page.tsx,placeholder,3
app/intranet/admin/cp/page.tsx,eslint_disable,2
app/intranet/admin/cp/page.tsx,placeholder,2
app/intranet/admin/comunicaciones/page.tsx,placeholder,4
app/intranet/admin/usuarios/page.tsx,eslint_disable,1
app/intranet/admin/usuarios/page.tsx,placeholder,1
app/intranet/admin/calculadora/page.tsx,placeholder,4
app/intranet/admin/delitos/page.tsx,eslint_disable,1
app/intranet/admin/delitos/page.tsx,placeholder,2
app/intranet/admin/invitaciones/page.tsx,eslint_disable,1
app/intranet/admin/invitaciones/page.tsx,placeholder,2
app/intranet/admin/agravantes/page.tsx,placeholder,5
app/intranet/admin/auditoria/page.tsx,placeholder,1
app/intranet/admin/casos/page.tsx,eslint_disable,1
app/intranet/admin/casos/page.tsx,placeholder,2
app/intranet/admin/sgie/reglas-comunicacion/page.tsx,placeholder,1
app/intranet/admin/sgie/retencion/page.tsx,placeholder,1
app/intranet/admin/sgie/conocimiento/page.tsx,placeholder,2
app/intranet/admin/sgie/metricas/page.tsx,placeholder,3
app/intranet/admin/sgie/plantillas/page.tsx,placeholder,7
app/intranet/admin/delitos/[id]/page.tsx,eslint_disable,1
app/intranet/admin/delitos/[id]/page.tsx,placeholder,2
app/intranet/admin/cp/[id]/page.tsx,eslint_disable,1
app/(public)/abogado-penalista-choluteca/page.tsx,todo,2
app/(public)/abogado-penalista-nacaome/page.tsx,todo,3
app/(public)/politica-editorial/page.tsx,todo,2
app/(public)/preguntas-frecuentes/page.tsx,todo,1
app/(public)/guia-legal-abogados-honduras/page.tsx,todo,2
app/(public)/abogado-civil-nacaome/page.tsx,todo,3
app/(public)/politica-privacidad/page.tsx,placeholder,1
app/(public)/despacho/page.tsx,placeholder,1
app/(public)/abogado-laboralista-nacaome/page.tsx,todo,1
app/(public)/abogado-de-familia-nacaome/page.tsx,todo,1
app/(public)/solicitar-consulta/page.tsx,placeholder,1
app/(public)/derecho-penal/page.tsx,todo,1
app/(public)/derecho-penal/page.tsx,placeholder,1
app/(public)/servicios-juridicos/page.tsx,placeholder,1
app/(public)/servicios-juridicos/[slug]/page.tsx,placeholder,1
app/(public)/blog/[categoria]/[slug]/page.tsx,placeholder,1
app/api/chat/route.ts,todo,1
app/api/chat/route.ts,console_log,1
app/api/descargar/route.ts,deprecated,1
app/api/descargar/route.ts,console_log,1
app/api/whatsapp/route.ts,console_log,1
app/api/consulta/route.ts,console_log,10
app/api/revalidate/route.ts,console_log,1
app/api/contacto/route.ts,console_log,5
app/api/public/portal/route.ts,console_log,1
app/api/public/cargar/[token]/route.ts,console_log,1
app/api/oauth/callback/route.ts,console_log,1
app/api/oauth/callback/route.ts,hardcoded_localhost,1
app/api/sgie/cockpit/route.ts,placeholder,14
app/api/sgie/mi-jornada/route.ts,placeholder,7
app/api/sgie/notificaciones/route.ts,placeholder,9
app/api/sgie/revision/route.ts,placeholder,1
app/api/sgie/productividad/route.ts,todo,1
app/api/sgie/productividad/route.ts,placeholder,3
app/api/sgie/documentos/route.ts,placeholder,2
app/api/sgie/reportes/route.ts,todo,1
app/api/sgie/expedientes/[id]/route.ts,placeholder,5
app/api/sgie/expedientes/[id]/seguimiento/route.ts,placeholder,4
app/api/sgie/expedientes/[id]/checklist/confirmar/route.ts,placeholder,1
app/api/sgie/expedientes/[id]/seguimiento/desbloquear/route.ts,placeholder,1
app/api/sgie/expedientes/[id]/readiness/aprobar/route.ts,placeholder,1
app/api/sgie/metricas/autonomia/route.ts,placeholder,1
app/api/sgie/documentos/[id]/procesar/route.ts,placeholder,1
app/api/sgie/documentos/[id]/ia/revision/route.ts,placeholder,3
app/api/sgie/documentos/[id]/ia/reintentar/route.ts,placeholder,1
app/api/sgie/productividad/tiempo-por-estado/route.ts,todo,1
app/api/sgie/tareas/[id]/route.ts,placeholder,1
app/api/sgie/buscar/semantica/route.ts,placeholder,1
app/api/sgie/notificaciones/email/route.ts,placeholder,1
app/api/sgie/cockpit/avanzado/route.ts,todo,1
app/api/sgie/cockpit/avanzado/route.ts,placeholder,6
app/api/email/inbound/route.ts,eslint_disable,1
app/api/email/inbound/route.ts,explicit_any,2
app/api/email/inbound/route.ts,console_log,14
app/api/intranet/perfil/2fa/route.ts,placeholder,3
app/api/intranet/perfil/2fa/enable/route.ts,placeholder,2
app/api/delitos/calidad/route.ts,placeholder,2
app/api/auth/login/route.ts,console_log,1
app/api/admin/reglas-comunicacion/route.ts,explicit_any,1
app/api/admin/operaciones/route.ts,placeholder,3
app/api/admin/simulador/route.ts,placeholder,1
app/api/admin/sgie/metricas/route.ts,placeholder,14
app/api/admin/usuarios/[id]/reset-password/route.ts,hardcoded_localhost,1
app/api/cron/sgie/procesar/route.ts,placeholder,2
app/cargar/[token]/page.tsx,placeholder,5
app/cargar/[token]/portal-carga-client.tsx,eslint_disable,1
