id,source_file,source_row_or_section,path_or_object,domain,original_priority,original_recommendation,current_status,current_evidence,decision,implementation_commit,tests,remaining_action,risk,production_required
ANN-MARKDOWN_LINKS-0235,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,236,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0236,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,237,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0237,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,238,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0238,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,239,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0239,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,240,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0240,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,241,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0241,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,242,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0242,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,243,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0243,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,244,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0244,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,245,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0245,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,246,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0246,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,247,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0247,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,248,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0248,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,249,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0249,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,250,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0250,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,251,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0251,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,252,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0252,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,253,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0253,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,254,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0254,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,255,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0255,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,256,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0256,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,257,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0257,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,258,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0258,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,259,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0259,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,260,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0260,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,261,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0261,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,262,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0262,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,263,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0263,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,264,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0264,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,265,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0265,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,266,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0266,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,267,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0267,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,268,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0268,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,269,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0269,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,270,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0270,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,271,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0271,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,272,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0272,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,273,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0273,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,274,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0274,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,275,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0275,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,276,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0276,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,277,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0277,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,278,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0278,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,279,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0279,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,280,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0280,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,281,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0281,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,282,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0282,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,283,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0283,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,284,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0284,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,285,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0285,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,286,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0286,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,287,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0287,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,288,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0288,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,289,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0289,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,290,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0290,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,291,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0291,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,292,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0292,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,293,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0293,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,294,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0294,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,295,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0295,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,296,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0296,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,297,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
ANN-MARKDOWN_LINKS-0297,docs/audits/archive/2026-07-27/repository/data/anexos_tecnicos/markdown_links.csv,298,docs/audits/blog-pendientes-revision-humana.md,public-web,P2,Reconciliar evidencia histórica de markdown_links.csv contra HEAD.,DONE_VERIFIED,La topología histórica fue revalidada; la documentación viva contiene 0 enlaces locales rotos.,INTEGRATE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run docs:links,,Medio,false
