id,slug,url,title_db,title_rendered,meta_title,meta_description,h1,category,primary_intent,primary_query,author_current,author_proposed,reviewer_current,reviewer_proposed,legal_review_status_raw,legal_review_status_normalized,date_modified,published,indexable,sitemap,word_count,source_count,official_source_count,internal_links,service_link,canonical_target,body_hash,clicks,impressions,ctr,position,action
1db443d3-3023-42ec-ab05-2571f9da18c0,delitos-mas-comunes-honduras,https://www.pinedayasociadoshn.com/blog/derecho-penal/delitos-mas-comunes-honduras,Delitos Más Comunes en Honduras: Guía Legal,Delitos Más Comunes en Honduras: Guía Legal,Delitos Más Comunes en Honduras,"Conoce cuáles son los delitos más frecuentes en Honduras según el nuevo Código Penal, sus penas y qué hacer en caso de denuncia o acusación.",Delitos Más Comunes en Honduras: Guía Legal,derecho-penal,informational,,Pineda y Asociados,Danilo Pineda Maradiaga,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-26T16:23:55.437Z,true,false,false,718,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-penal/delitos-mas-comunes-honduras,bc2b09050bbf32d723892efe8fc3c0dd10aa21c0f00c323313184505ee4e6d0a,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
25ac79ea-5a61-4409-acb1-a89c618f70a1,juicio-oral-etapas-que-esperar-honduras,https://www.pinedayasociadoshn.com/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras,Juicio oral en Honduras: etapas y preparación,Juicio oral en Honduras: etapas y preparación,Juicio oral en Honduras: etapas y preparación,"Conozca la apertura, presentación de pruebas, conclusiones, deliberación y sentencia en un juicio oral penal en Honduras.",Juicio oral en Honduras: etapas y preparación,proceso-penal,informational,juicio oral y publico en honduras,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-27T07:45:07.325Z,true,false,false,1408,0,0,4,,https://www.pinedayasociadoshn.com/blog/proceso-penal/juicio-oral-etapas-que-esperar-honduras,99e8765d53e91fd82e8198b449216be95a745e98db2390cc521d04d84c147013,0,6,0.0000,10.83,NOINDEX_PENDING_REVIEW
2c60988e-edac-4cb4-b6ff-a2a36a076f95,elegir-tipo-sociedad-empresa-honduras,https://www.pinedayasociadoshn.com/blog/derecho-mercantil/elegir-tipo-sociedad-empresa-honduras,Cómo elegir el tipo de sociedad para su empresa en Honduras,Cómo elegir el tipo de sociedad para su empresa en Honduras,Cómo elegir el tipo de sociedad para su empresa en Honduras,"Explica las diferencias entre SA, SRL, EHI y otros tipos societarios en Honduras, capital mínimo, responsabilidad fiscal y recomendaciones según el negocio.",Cómo elegir el tipo de sociedad para su empresa en Honduras,derecho-mercantil,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,published,lawyer_review_pending,2026-06-12T21:48:02.337Z,false,false,false,717,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-mercantil/elegir-tipo-sociedad-empresa-honduras,3b6bb08bfc1631e5c617fca7da0fe12134a2adc8918d19389e18ce0d26ec2a54,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
b41f5b7a-f614-4c29-9330-d3eae1074fe4,presentar-denuncia-conadeh-honduras,https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/presentar-denuncia-conadeh-honduras,Cómo Presentar una Denuncia ante el CONADEH en,Cómo Presentar una Denuncia ante el CONADEH en,Denuncia CONADEH Honduras: Guía Completa y,"Aprenda cómo presentar una queja ante el CONADEH en Honduras. Conozca el procedimiento, casos, facultades y las 3 oficinas regionales clave para defender",Cómo Presentar una Denuncia ante el CONADEH en,derechos-ciudadanos,informational,conadeh honduras,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:23.494Z,true,false,false,685,6,0,1,,https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/presentar-denuncia-conadeh-honduras,7655c989774d9564664432dd6b3a844c2005c749ad44f58d9aa4a4a9c3368051,0,1,0.0000,25.00,NOINDEX_PENDING_REVIEW
c6e3c327-1a56-497d-bab4-acb7ab5aa28e,divorcio-express-mutuo-acuerdo-honduras,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/divorcio-express-mutuo-acuerdo-honduras,Divorcio express por mutuo acuerdo en Honduras,Divorcio express por mutuo acuerdo en Honduras,Divorcio express por mutuo acuerdo en Honduras,"Explica el procedimiento de divorcio por mutuo acuerdo, plazos reducidos, documentación necesaria y costos estimados.",Divorcio express por mutuo acuerdo en Honduras,derecho-de-familia,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,published,lawyer_review_pending,2026-06-12T21:48:02.101Z,false,false,false,908,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/divorcio-express-mutuo-acuerdo-honduras,e037ffc36b3bced46d364fd2be9d8c610c473033cbf511f4cb332f0f5ebed150,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
115fcaed-a7da-4950-8c20-74f54ea80e89,elegir-bufete-abogados-nacaome,https://www.pinedayasociadoshn.com/blog/practica-legal/elegir-bufete-abogados-nacaome,Elegir bufete abogados Nacaome: guía práctica,Elegir bufete abogados Nacaome: guía práctica,Abogados Nacaome: Guía para elegir bufete en,"Encuentre el bufete de abogados ideal en Nacaome, Honduras. Conozca factores clave, señales de alerta y preguntas frecuentes para una elección informada.",Elegir bufete abogados Nacaome: guía práctica,practica-legal,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:12.550Z,false,false,false,866,0,0,0,,https://www.pinedayasociadoshn.com/blog/practica-legal/elegir-bufete-abogados-nacaome,fd49fc96e9bfefeced710b45a3d8b8620ca90db91ddfaec8c2da37ac81b68db5,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
9a5a87fe-bab7-4a8b-ae09-165a8b5c5fd4,abogado-aduanero-san-lorenzo,https://www.pinedayasociadoshn.com/blog/derecho-aduanero/abogado-aduanero-san-lorenzo,"Abogado Aduanero en San Lorenzo, Honduras: Guía","Abogado Aduanero en San Lorenzo, Honduras: Guía",Abogado Aduanero San Lorenzo,"Asesoría legal aduanera en San Lorenzo, Honduras. Evite multas y retenciones en importaciones/exportaciones. Contáctenos para su consulta.","Abogado Aduanero en San Lorenzo, Honduras: Guía",derecho-aduanero,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:40:14.672Z,true,false,false,842,1,0,2,,https://www.pinedayasociadoshn.com/blog/derecho-aduanero/abogado-aduanero-san-lorenzo,b7f970e484b494b53cacfaa02815e0cd9615c54c3ea99fdc629ad75c13e0617c,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
109ce88b-feb9-4e29-abc6-db6c8b8dea23,audiencia-inicial-proceso-penal-honduras,https://www.pinedayasociadoshn.com/blog/derecho-penal/audiencia-inicial-proceso-penal-honduras,Audiencia inicial en Honduras: proceso y decisiones,Audiencia inicial en Honduras: proceso y decisiones,Audiencia inicial en Honduras: proceso y decisiones,"Qué ocurre en la audiencia inicial penal, quiénes participan y qué resoluciones puede adoptar el juez después de examinar el caso.",Audiencia inicial en Honduras: proceso y decisiones,derecho-penal,informational,,Pineda y Asociados,Danilo Pineda Maradiaga,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-27T07:45:07.867Z,true,false,false,909,0,0,2,,https://www.pinedayasociadoshn.com/blog/derecho-penal/audiencia-inicial-proceso-penal-honduras,88865dd442259b095ab267227531b7790d83ca24a90f71f31e9cb1bb2678addf,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
17add9f3-3ccc-4381-ab01-6cf51c8496c6,ejecucion-hipotecaria-que-hacer-honduras,https://www.pinedayasociadoshn.com/blog/derecho-bancario/ejecucion-hipotecaria-que-hacer-honduras,Ejecución hipotecaria en Honduras: qué hacer ante una demanda,Ejecución hipotecaria en Honduras: qué hacer ante una demanda,Ejecución hipotecaria en Honduras: qué hacer ante una demanda,"Explica el proceso de ejecución hipotecaria, etapas, plazos, opciones para detener el remate (dación en pago, negociación, recursos legales).",Ejecución hipotecaria en Honduras: qué hacer ante una demanda,derecho-bancario,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,published,lawyer_review_pending,2026-06-12T21:48:02.812Z,false,false,false,839,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-bancario/ejecucion-hipotecaria-que-hacer-honduras,506eeabd79c24ed9243180c2444bf9255a34d0fc4ea2b86ee9eb6932d3271200,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
4798b074-f12f-498a-bd5f-171963053037,despido-empleados-publicos-procedencia-defensa-honduras,https://www.pinedayasociadoshn.com/blog/derecho-administrativo/despido-empleados-publicos-procedencia-defensa-honduras,Despido de Empleados Públicos en Honduras: Procedencia y Defensa,Despido de Empleados Públicos en Honduras: Procedencia y Defensa,Despido de Empleados Públicos en Honduras: Procedencia y Defensa,"Guía sobre el despido en el servicio civil hondureño: diferencia entre empleado de carrera y de libre nombramiento, causales de despido, proceso disciplinario y recursos.",Despido de Empleados Públicos en Honduras: Procedencia y Defensa,derecho-administrativo,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,published,lawyer_review_pending,2026-06-13T00:41:49.332Z,false,false,false,22,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-administrativo/despido-empleados-publicos-procedencia-defensa-honduras,a7d04e1da4910032675844462fc893c08cf9754c412a47db40f00b00a218e4dc,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
4a21f66a-6bad-4d1a-b44a-5ea5c0371c7c,derechos-del-detenido-guia-constitucional-honduras,https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derechos-del-detenido-guia-constitucional-honduras,Derechos del detenido en Honduras: guía constitucional completa,Derechos del detenido en Honduras: guía constitucional completa,Derechos del detenido en Honduras: guía constitucional completa,"Explica los derechos constitucionales desde la detención hasta la sentencia, basados en la Constitución y el Código Procesal Penal.",Derechos del detenido en Honduras: guía constitucional completa,derechos-ciudadanos,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,published,lawyer_review_pending,2026-06-12T21:48:03.046Z,false,false,false,593,0,0,0,,https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derechos-del-detenido-guia-constitucional-honduras,481df6fa7e55853ff06e0ced412f5e089aabfe89d33bb2b3d78a76292b3e3ad7,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
9730401d-09a7-41b2-886e-b5186941faf0,derechos-consumidor-financiero-cnbs-honduras,https://www.pinedayasociadoshn.com/blog/derecho-bancario/derechos-consumidor-financiero-cnbs-honduras,Derechos del consumidor financiero en Honduras: guía CNBS,Derechos del consumidor financiero en Honduras: guía CNBS,Derechos del consumidor financiero en Honduras: guía CNBS,"Explica la Ley de Protección al Consumidor Financiero, cómo presentar quejas ante la CNBS, plazos de respuesta y derechos básicos del usuario bancario.",Derechos del consumidor financiero en Honduras: guía CNBS,derecho-bancario,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,published,lawyer_review_pending,2026-06-12T21:48:02.571Z,false,false,false,853,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-bancario/derechos-consumidor-financiero-cnbs-honduras,89965f0ce67c8a31cc8301eabaec142a156e76794b3cb6345fdb1d04a359d1f2,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
194e3ecd-d0e2-439a-8606-6a6116860c66,union-de-hecho-requisitos-derechos-honduras,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/union-de-hecho-requisitos-derechos-honduras,"Unión de Hecho en Honduras: Requisitos, Derechos","Unión de Hecho en Honduras: Requisitos, Derechos",Unión de Hecho en Honduras: Requisitos,"Descubre los requisitos, derechos y procedimientos para la Unión de Hecho en Honduras. Asesoría legal sobre convivencia estable y notoria.","Unión de Hecho en Honduras: Requisitos, Derechos",derecho-de-familia,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-27T00:20:35.635Z,true,false,false,929,0,0,1,,https://www.pinedayasociadoshn.com/blog/derecho-de-familia/union-de-hecho-requisitos-derechos-honduras,63dba72fafa9700f2c6e9ef4e659ee2e0aae6f7664dc76da66a9c3a123edf44d,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
048c5326-c302-41fb-8235-0a85f729f574,hondurenos-en-espana-guia-legal-completa,https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/hondurenos-en-espana-guia-legal-completa,Hondureños en España: guía legal completa para migrantes,Hondureños en España: guía legal completa para migrantes,Hondureños en España: guía legal completa para migrantes,"Guía completa sobre regularización, visados, arraigo, asilo, nacionalidad y derechos de los hondureños en España.",Hondureños en España: guía legal completa para migrantes,hondurenos-en-espana,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,published,lawyer_review_pending,2026-06-13T01:13:20.581Z,false,false,false,19,0,0,1,,https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/hondurenos-en-espana-guia-legal-completa,f4b813a5e557870453486cd50d518b9d1f365188b1e25f3208e799bcb5d7d662,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
93575aaf-afb0-413b-ae5f-8714d41cce6e,abogados-en-amapala-valle,https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-amapala-valle,"Abogados en Amapala, Honduras: Guía Legal","Abogados en Amapala, Honduras: Guía Legal","Abogados en Amapala, Honduras: Guía Legal y","Encuentre abogados en Amapala, Valle, Honduras. Asesoría legal en derecho penal, familia, civil y laboral. Contáctenos para su consulta.","Abogados en Amapala, Honduras: Guía Legal",practica-legal,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:38:57.541Z,false,false,false,871,0,0,0,,https://www.pinedayasociadoshn.com/blog/practica-legal/abogados-en-amapala-valle,7f9b106761bfe6d5ea42a9f9c414170e5f91fe3a0e9348da1ccc48d9f309cf7f,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
79bbb24e-217f-4d66-920f-18231553cbce,registrar-marca-paso-a-paso-honduras,https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/registrar-marca-paso-a-paso-honduras,Registrar una Marca en Honduras: El Proceso Real ante...,Registrar una Marca en Honduras: El Proceso Real ante...,Registrar una Marca en Honduras: Proceso DIGEPI,"Guía paso a paso del registro de marca en Honduras ante DIGEPIH: búsqueda de anterioridad, clasificación de Niza, solicitud, examen de forma, publicación en.",Registrar una Marca en Honduras: El Proceso Real ante...,propiedad-intelectual,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-27T07:45:45.832Z,false,false,false,1147,0,0,0,,https://www.pinedayasociadoshn.com/blog/propiedad-intelectual/registrar-marca-paso-a-paso-honduras,e705818cc2b47b66212e712a943c5edb9c2545467706c5958115bb27bc0c23e6,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
9855d9e2-6cc0-4294-a94a-c0bc0e8ac5c1,derecho-de-peticion-instituciones-honduras,https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras,Derecho de Petición en Honduras,Derecho de Petición en Honduras,Derecho de Petición Honduras: Guía Completa y,"Conozca el Derecho de Petición en Honduras, Artículo 80 Constitución, plazos y cómo ejercerlo ante autoridades. ¡Obtenga respuesta!",Derecho de Petición en Honduras,derechos-ciudadanos,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:09.008Z,true,false,false,955,0,0,0,,https://www.pinedayasociadoshn.com/blog/derechos-ciudadanos/derecho-de-peticion-instituciones-honduras,837eac672aae94fb1da2027f0d36fab1d99e376a1c8d457ff00f4abbc1609c94,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
1098ed55-df78-4292-957c-195f2b58b61d,asuntos-familiares-honduras-espana,https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/asuntos-familiares-honduras-espana,Resuelve asuntos familiares en Honduras desde,Resuelve asuntos familiares en Honduras desde,Asuntos Familiares Honduras desde España,"Resuelva divorcios, herencias y pensiones en Honduras desde España con representación legal. Conozca los trámites y poderes necesarios. ¡Consulte hoy!",Resuelve asuntos familiares en Honduras desde,hondurenos-en-espana,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:01.036Z,true,false,false,880,0,0,0,,https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/asuntos-familiares-honduras-espana,23c41af3401e7334e7199e777f5d2606103ead533872afeb3e2d46223271e827,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
c05f8c87-3d42-46c8-a437-f2b78134814d,sar-notifica-fiscalizacion-que-hacer-honduras,https://www.pinedayasociadoshn.com/blog/tributario/sar-notifica-fiscalizacion-que-hacer-honduras,Fiscalización del SAR en Honduras: Cómo Responder,Fiscalización del SAR en Honduras: Cómo Responder,Fiscalización SAR Honduras: Guía Completa y,"Entienda el proceso de fiscalización del SAR en Honduras. Conozca sus derechos, plazos, documentación necesaria y cómo impugnar liquidaciones.",Fiscalización del SAR en Honduras: Cómo Responder,tributario,informational,honuras,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:27.750Z,true,false,false,746,0,0,0,,https://www.pinedayasociadoshn.com/blog/tributario/sar-notifica-fiscalizacion-que-hacer-honduras,3014ffe777d0384ef95d61b9612109b02c8bf1b032da0e13c837e19460ff1de5,0,1,0.0000,10.00,NOINDEX_PENDING_REVIEW
817f4b87-b5c4-4abd-aeee-d2fc0122c811,recurso-de-amparo-para-que-sirve-honduras,https://www.pinedayasociadoshn.com/blog/derecho-administrativo/recurso-de-amparo-para-que-sirve-honduras,Recurso de amparo en Honduras: para qué sirve y cómo se interpone,Recurso de amparo en Honduras: para qué sirve y cómo se interpone,Recurso de amparo en Honduras: para qué sirve y cómo se interpone,"Explica qué es el amparo, contra qué actos procede, plazos, requisitos procesales y qué esperar del trámite.",Recurso de amparo en Honduras: para qué sirve y cómo se interpone,derecho-administrativo,informational,,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,published,lawyer_review_pending,2026-06-12T21:48:03.286Z,false,false,false,873,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-administrativo/recurso-de-amparo-para-que-sirve-honduras,02b709927b74e2473de27e293047162672bfd3a7405c8f089abd854598d7fcbe,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
5446446d-c7f2-4796-827f-8989fe2f957c,etapa-investigacion-proceso-penal-honduras,https://www.pinedayasociadoshn.com/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras,Investigación Penal en Honduras,Investigación Penal en Honduras,Investigación Penal Honduras: Plazos y Derechos,"Conozca los plazos, derechos y procedimientos de la investigación penal en Honduras. Abogados penalistas explican el Código Procesal Penal.",Investigación Penal en Honduras,proceso-penal,informational,cuanto dura una investigacion,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-27T07:55:45.785Z,true,false,false,731,0,0,0,,https://www.pinedayasociadoshn.com/blog/proceso-penal/etapa-investigacion-proceso-penal-honduras,f8c94ac8a0d97c29c0c4ec78b19da268bf64e5808e42c60f1f5c04c9331b2e83,0,2,0.0000,3.50,NOINDEX_PENDING_REVIEW
2f7a5b3b-8ca9-41ff-8148-0c6f8aaf08a1,tributar-espana-bienes-guia,https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/tributar-espana-bienes-guia,Tributar en España con bienes en Honduras,Tributar en España con bienes en Honduras,Tributación Honduras-España: Convenio y Modelo,Guía fiscal para hondureños en España: cómo aplicar el convenio de doble imposición y cumplir con el Modelo 720. Evite sanciones.,Tributar en España con bienes en Honduras,hondurenos-en-espana,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:30.486Z,true,false,false,922,0,0,0,,https://www.pinedayasociadoshn.com/blog/hondurenos-en-espana/tributar-espana-bienes-guia,114ed581a0be7e257808b639ab9f2bd626fe4ce93a9b896a2491db4a1ee2fd20,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
b8ef67f9-1e10-4d1d-b1c6-a27f7f467bb5,lavado-activos-obligaciones,https://www.pinedayasociadoshn.com/blog/practica-legal/lavado-activos-obligaciones,Lavado de Activos en Honduras: Obligaciones,Lavado de Activos en Honduras: Obligaciones,Lavado de Activos en Honduras: Obligaciones,"Conozca las obligaciones legales contra el lavado de activos en Honduras. Sectores obligados, debida diligencia y reportes. CNBS y UIF supervisan.",Lavado de Activos en Honduras: Obligaciones,practica-legal,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:18.601Z,true,false,false,908,0,0,0,,https://www.pinedayasociadoshn.com/blog/practica-legal/lavado-activos-obligaciones,f429aa4e7cd2d0754482ab52a28bcfbdbc79a08a7b4447c0185a27ecfa9c05be,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
41ccb039-61ba-4508-b1c5-37c97965646a,antejuicio-en-honduras,https://www.pinedayasociadoshn.com/blog/derecho-penal/antejuicio-en-honduras,Antejuicio en Honduras: qué es,Antejuicio en Honduras: qué es,Antejuicio en Honduras: Proceso,"Entienda el antejuicio en Honduras: a quién aplica, cómo funciona el proceso y su marco legal. Protege la función pública, no la impunidad.",Antejuicio en Honduras: qué es,derecho-penal,informational,que es el antejuicio,Pineda y Asociados,Danilo Pineda Maradiaga,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-27T07:55:46.124Z,true,false,false,759,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-penal/antejuicio-en-honduras,00d0bccbd6e44775c0dd5ecf40ba503b5058f334556fefc78006192ab95d1604,0,5,0.0000,4.60,NOINDEX_PENDING_REVIEW
9af92e3b-5c1e-463d-9a21-ff3b99780a7d,responsabilidad-medica-mala-praxis-honduras,https://www.pinedayasociadoshn.com/blog/regulacion-sanitaria/responsabilidad-medica-mala-praxis-honduras,Mala Praxis Medica en Honduras,Mala Praxis Medica en Honduras,Mala Praxis Médica en Honduras,"Conozca sus derechos y cómo reclamar indemnización por mala praxis médica en Honduras. Plazos, ley y pasos a seguir. Consulte a nuestros abogados.",Mala Praxis Medica en Honduras,regulacion-sanitaria,informational,dental lawyer near me,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-07T18:39:27.213Z,true,false,false,805,0,0,0,,https://www.pinedayasociadoshn.com/blog/regulacion-sanitaria/responsabilidad-medica-mala-praxis-honduras,6032e08c08cbc561bbe15571d12b0dce4532d3ed08e8bea53260351fc7b9ff92,0,2,0.0000,22.50,NOINDEX_PENDING_REVIEW
bd47e76d-b8ac-44e5-ab6f-d63bb97ac7fa,estafas-fraudes-tipos-penales-honduras,https://www.pinedayasociadoshn.com/blog/derecho-penal/estafas-fraudes-tipos-penales-honduras,Estafas en Honduras: Tipos Penales,Estafas en Honduras: Tipos Penales,"Estafas en Honduras: tipos, penas y denuncia","Conozca los principales tipos de estafa y fraude en Honduras, sus posibles consecuencias y qué considerar al denunciar o preparar una defensa.",Estafas en Honduras: Tipos Penales,derecho-penal,informational,delito de estafa en honduras,Pineda y Asociados,Danilo Pineda Maradiaga,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-26T16:23:55.931Z,true,false,false,783,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-penal/estafas-fraudes-tipos-penales-honduras,3830925c724c34e3c83ff9914743f0fae780383e6a2809507af536186aaf4fd5,0,28,0.0000,9.14,NOINDEX_PENDING_REVIEW
80ea0c32-f28b-4085-b5c0-dc34db3d6203,fianza-medidas-cautelares-proceso-penal-honduras,https://www.pinedayasociadoshn.com/blog/derecho-penal/fianza-medidas-cautelares-proceso-penal-honduras,Fianzas y Medidas Cautelares en el Proceso Penal,Fianzas y Medidas Cautelares en el Proceso Penal,Fianzas y Medidas Cautelares en Honduras,Conozca las fianzas y medidas cautelares en Honduras según el Código Procesal Penal (Decreto 9-99-E). Asegure su defensa y libertad durante el proceso.,Fianzas y Medidas Cautelares en el Proceso Penal,derecho-penal,informational,medidas cautelares en el proceso penal honduras,Pineda y Asociados,Danilo Pineda Maradiaga,,Emil Barahona,needs_human_review,lawyer_review_pending,2026-07-27T07:55:46.459Z,true,false,false,886,0,0,0,,https://www.pinedayasociadoshn.com/blog/derecho-penal/fianza-medidas-cautelares-proceso-penal-honduras,cbff62f7b004390ec1a49f5ca8f8cbfc557881910c47f5dc49fb408691e2ecfb,0,2,0.0000,11.50,NOINDEX_PENDING_REVIEW
627b3e73-617a-47cc-9a19-5e87b6569670,guia-aduanera-importaciones-honduras,https://www.pinedayasociadoshn.com/blog/derecho-aduanero/guia-aduanera-importaciones-honduras,Importaciones en Honduras: guía aduanera,Importaciones en Honduras: guía aduanera,Importaciones en Honduras: guía aduanera,"Requisitos, documentos, clasificación arancelaria, impuestos y etapas del despacho para importar mercancías legalmente a Honduras.",Importaciones en Honduras: guía aduanera,derecho-aduanero,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,reviewed,lawyer_review_pending,2026-07-27T07:45:08.092Z,true,false,false,1729,0,0,7,,https://www.pinedayasociadoshn.com/blog/derecho-aduanero/guia-aduanera-importaciones-honduras,d2a4ff40d96f20f9c963853dc48217e5a441efd17768c5aab51401ea13c59c66,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
80e928da-9df4-43aa-b967-8d468280105b,actualizacion-legislativa-mensual-honduras,https://www.pinedayasociadoshn.com/blog/noticias-legales/actualizacion-legislativa-mensual-honduras,¿Qué dice la ley hondureña sobre...? Actualización legislativa mensual,¿Qué dice la ley hondureña sobre...? Actualización legislativa mensual,¿Qué dice la ley hondureña sobre...? Actualización legislativa mensual,"Resumen mensual de las principales reformas legales, nuevos decretos y cambios normativos relevantes para ciudadanos y empresas.",¿Qué dice la ley hondureña sobre...? Actualización legislativa mensual,noticias-legales,informational,,Pineda y Asociados,HUMAN_ASSIGNMENT_REQUIRED,,,published,lawyer_review_pending,2026-06-12T21:48:03.754Z,false,false,false,869,0,0,0,,https://www.pinedayasociadoshn.com/blog/noticias-legales/actualizacion-legislativa-mensual-honduras,2d142a60a4968ff92b294bb854cfc1f1ee7b1dc097aaefda8cba527e2041b078,0,0,0.0000,0.00,NOINDEX_PENDING_REVIEW
e51ad9c0-e029-4d30-84cd-97d22d18d80f,danos-perjuicios-indemnizacion-honduras,https://www.pinedayasociadoshn.com/blog/derecho-civil/danos-perjuicios-indemnizacion-honduras,Daños y Perjuicios en Honduras: Demanda e Indemnización,Daños y Perjuicios en Honduras: Demanda e Indemnización,Daños y Perjuicios en Honduras: Demanda e Indemniz en Hondur,"¿Cuándo procede una demanda por daños y perjuicios en Honduras? Daño material y moral, plazos para demandar y cómo se calcula la indemnización.",Daños y Perjuicios en Honduras: Demanda e Indemnización,derecho-civil,informational,demanda por daños y perjuicios honduras,Pineda y Asociados,Thania Marlene Paz,,Emil Barahona,reviewed,lawyer_review_pending,2026-07-25T06:31:08.128Z,true,false,false,972,0,0,2,,https://www.pinedayasociadoshn.com/blog/derecho-civil/danos-perjuicios-indemnizacion-honduras,d278f3eb2cfad38935a5cfddd3471952838bceb837f90d143565e4c822695469,3,80,0.0375,6.31,NOINDEX_PENDING_REVIEW
